Income,EconomicOrientation,PaidMembership,Satisfaction,PurchaseFreq,SOW,Revenue
52000,3,1,0.69,4.0,0.25,16000
23000,1,0,0.36,2.0,0.05,4000
91000,3,1,0.62,3.0,0.15,7000
42000,2,0,0.39,1.0,0.1,6000
53000,4,0,0.16,1.0,0.25,4000
99000,4,1,0.45,4.0,0.15,7000
99000,5,1,0.37,6.0,0.3,12000
84000,4,1,0.94,4.0,0.2,5000
15000,1,0,0.65,2.0,0.1,10000
27000,2,0,0.2,0.0,0.0,0
34000,2,0,0.44,2.0,0.15,6000
31000,1,0,0.5,3.0,0.05,6000
99000,4,1,0.7,3.0,0.2,5000
96000,5,1,0.49,5.0,0.3,19000
22000,2,0,0.28,3.0,0.15,4000
36000,2,0,0.06,3.0,0.1,7000
71000,4,1,0.67,4.0,0.1,8000
85000,3,1,0.8,5.0,0.15,11000
52000,3,0,0.21,4.0,0.1,4000
45000,4,1,0.19,4.0,0.15,13000
46000,3,0,0.51,1.0,0.1,5000
18000,2,0,0.5,2.0,0.1,4000
76000,4,0,0.29,3.0,0.1,5000
71000,3,1,0.54,3.0,0.15,7000
77000,4,1,0.57,3.0,0.15,5000
99000,4,1,0.88,4.0,0.4,7000
78000,4,1,0.62,4.0,0.45,8000
79000,3,1,0.72,2.0,0.15,7000
80000,4,0,0.21,1.0,0.1,2000
30000,2,0,0.28,0.0,0.0,0
59000,2,0,0.11,3.0,0.15,6000
27000,2,0,0.26,4.0,0.05,6000
23000,1,0,0.32,0.0,0.0,0
16000,2,0,0.4,0.0,0.0,0
56000,2,1,0.8,3.0,0.15,8000
61000,3,1,0.7,2.0,0.15,5000
36000,2,0,0.73,3.0,0.1,10000
96000,5,1,0.67,7.0,0.15,9000
65000,4,0,0.33,0.0,0.0,0
64000,4,1,0.47,4.0,0.15,17000
51000,3,1,0.43,3.0,0.2,6000
49000,3,0,0.21,4.0,0.1,8000
64000,4,0,0.11,1.0,0.15,3000
46000,3,0,0.2,0.0,0.0,0
40000,3,0,0.4,1.0,0.25,8000
87000,3,1,0.59,5.0,0.1,7000
89000,4,1,0.66,6.0,0.2,7000
38000,2,0,0.52,2.0,0.15,4000
75000,5,0,0.32,3.0,0.25,11000
50000,3,1,0.61,3.0,0.1,15000
36000,2,0,0.45,5.0,0.05,11000
94000,5,1,0.51,6.0,0.15,12000
25000,1,0,0.09,3.0,0.05,4000
41000,2,0,0.33,1.0,0.05,5000
30000,2,1,0.67,3.0,0.15,9000
87000,4,1,0.47,7.0,0.1,7000
82000,4,1,0.83,3.0,0.2,5000
44000,3,0,0.38,1.0,0.1,7000
91000,3,1,0.63,2.0,0.25,10000
30000,1,0,0.23,3.0,0.05,6000
95000,4,1,0.44,3.0,0.2,10000
78000,4,1,0.87,2.0,0.25,12000
71000,4,1,0.61,3.0,0.25,7000
89000,3,0,0.34,5.0,0.15,8000
24000,1,0,0.4,4.0,0.05,7000
29000,1,0,0.3,5.0,0.05,5000
97000,4,1,0.66,5.0,0.2,11000
58000,3,1,0.72,5.0,0.25,11000
53000,3,0,0.06,5.0,0.05,9000
46000,3,0,0.53,3.0,0.15,12000
59000,4,0,0.24,4.0,0.2,5000
56000,3,0,0.34,0.0,0.0,0
67000,4,0,0.44,4.0,0.05,3000
37000,3,0,0.29,0.0,0.0,0
59000,3,0,0.57,2.0,0.1,4000
55000,4,0,0.11,1.0,0.15,6000
57000,3,0,0.35,3.0,0.2,10000
26000,2,0,0.48,2.0,0.15,5000
28000,3,0,0.43,1.0,0.05,3000
98000,4,0,0.14,5.0,0.2,3000
21000,1,0,0.56,4.0,0.1,4000
68000,3,1,0.59,5.0,0.1,5000
46000,3,0,0.09,6.0,0.1,6000
29000,2,0,0.61,1.0,0.15,9000
39000,3,0,0.52,0.0,0.0,0
79000,5,0,0.35,5.0,0.15,8000
41000,2,0,0.24,0.0,0.0,0
31000,2,1,0.71,4.0,0.15,5000
87000,4,1,0.48,4.0,0.35,8000
58000,4,0,0.12,3.0,0.1,6000
99000,4,1,0.58,5.0,0.2,9000
68000,3,1,0.51,2.0,0.15,12000
88000,4,1,0.74,4.0,0.2,5000
47000,3,0,0.38,5.0,0.05,4000
23000,1,0,0.29,5.0,0.05,8000
70000,3,1,0.91,3.0,0.3,9000
49000,4,0,0.5,4.0,0.15,7000
65000,3,0,0.43,3.0,0.1,10000
56000,3,0,0.33,2.0,0.2,6000
17000,1,0,0.33,0.0,0.0,0
72000,3,0,0.4,5.0,0.1,14000
67000,4,0,0.3,7.0,0.05,4000
72000,3,1,0.79,5.0,0.15,6000
90000,5,1,0.6,4.0,0.35,16000
42000,2,0,0.35,1.0,0.05,7000
67000,3,0,0.29,2.0,0.15,2000
24000,1,0,0.21,3.0,0.0,11000
76000,3,0,0.75,2.0,0.1,9000
99000,4,1,0.54,3.0,0.2,7000
17000,1,0,0.37,5.0,0.05,5000
30000,2,0,0.32,1.0,0.1,2000
38000,3,1,0.86,3.0,0.2,16000
80000,4,1,0.82,6.0,0.25,6000
80000,4,0,0.33,4.0,0.1,4000
72000,4,0,0.33,4.0,0.1,12000
33000,2,0,0.33,5.0,0.05,9000
66000,4,1,0.57,4.0,0.25,11000
58000,3,1,0.9,5.0,0.1,11000
79000,4,1,0.42,3.0,0.2,4000
44000,4,0,0.52,5.0,0.15,6000
29000,2,0,0.35,0.0,0.0,0
17000,1,0,0.51,3.0,0.05,7000
71000,4,1,0.79,3.0,0.15,5000
58000,3,1,0.96,5.0,0.4,17000
33000,2,0,0.19,4.0,0.1,11000
47000,3,0,0.25,2.0,0.15,7000
93000,4,1,0.43,6.0,0.2,6000
59000,3,1,0.66,5.0,0.45,10000
74000,3,1,0.87,3.0,0.15,10000
57000,3,0,0.28,2.0,0.1,3000
59000,3,0,0.36,1.0,0.1,9000
89000,4,1,0.71,5.0,0.15,9000
57000,4,0,0.43,3.0,0.15,10000
38000,3,0,0.27,3.0,0.1,9000
73000,3,1,0.65,3.0,0.15,4000
70000,3,1,0.56,0.0,0.0,0
37000,3,0,0.38,3.0,0.1,9000
74000,4,1,0.63,2.0,0.3,11000
28000,3,0,0.61,0.0,0.0,0
48000,2,0,0.1,2.0,0.15,8000
99000,3,1,0.72,4.0,0.1,8000
38000,3,0,0.33,1.0,0.15,5000
40000,3,0,0.59,4.0,0.1,4000
24000,2,0,0.17,0.0,0.0,0
23000,2,0,0.26,3.0,0.15,5000
61000,3,0,0.26,0.0,0.0,0
22000,2,0,0.06,1.0,0.05,6000
53000,3,0,0.35,2.0,0.1,8000
87000,3,1,0.67,2.0,0.2,4000
72000,3,0,0.09,1.0,0.1,7000
22000,2,0,0.73,1.0,0.1,7000
46000,3,0,0.4,3.0,0.1,4000
36000,3,0,0.34,3.0,0.1,4000
54000,3,0,0.2,2.0,0.05,4000
34000,3,0,0.24,4.0,0.1,5000
86000,4,0,0.19,0.0,0.0,0
20000,2,0,0.28,4.0,0.05,4000
58000,3,0,0.37,0.0,0.0,0
35000,2,0,0.19,0.0,0.0,0
42000,2,1,0.57,2.0,0.1,10000
66000,4,1,0.34,3.0,0.25,5000
26000,1,0,0.34,2.0,0.05,6000
90000,3,1,0.55,5.0,0.25,11000
28000,2,0,0.65,2.0,0.1,6000
58000,4,0,0.81,2.0,0.25,6000
65000,3,1,0.62,4.0,0.15,6000
37000,3,0,0.66,2.0,0.15,6000
24000,1,0,0.22,0.0,0.0,0
23000,1,0,0.46,5.0,0.05,10000
50000,3,0,0.38,3.0,0.2,7000
78000,4,1,0.68,2.0,0.2,10000
84000,4,1,0.72,4.0,0.2,10000
65000,3,0,0.23,1.0,0.2,14000
55000,4,0,0.33,6.0,0.2,12000
39000,3,0,0.36,0.0,0.0,0
86000,3,1,0.31,4.0,0.1,9000
69000,3,1,0.65,4.0,0.2,15000
81000,3,1,0.64,3.0,0.15,14000
73000,4,1,0.74,4.0,0.1,5000
37000,2,0,0.53,3.0,0.05,8000
28000,2,0,0.46,2.0,0.05,4000
95000,3,1,0.17,5.0,0.15,8000
94000,4,1,0.54,7.0,0.25,7000
78000,3,1,0.72,5.0,0.25,10000
56000,3,1,0.74,4.0,0.2,11000
73000,4,1,0.65,3.0,0.3,14000
22000,2,1,0.98,4.0,0.25,12000
91000,4,1,0.68,4.0,0.15,8000
41000,2,0,0.34,0.0,0.0,0
41000,2,0,0.37,0.0,0.0,0
100000,4,1,0.6,6.0,0.25,6000
17000,1,0,0.36,2.0,0.1,13000
31000,1,0,0.54,0.0,0.0,0
91000,3,0,0.52,5.0,0.15,5000
22000,2,0,0.54,5.0,0.05,8000
32000,2,0,0.24,4.0,0.2,6000
80000,4,1,0.9,3.0,0.15,16000
31000,3,0,0.63,4.0,0.15,7000
59000,2,0,0.21,5.0,0.15,10000
22000,2,0,0.53,4.0,0.1,7000
79000,4,1,0.54,4.0,0.2,7000
50000,2,1,0.51,4.0,0.1,6000
16000,1,0,0.22,0.0,0.0,0
52000,4,0,0.18,3.0,0.2,9000
87000,5,0,0.28,6.0,0.1,8000
92000,5,0,0.29,2.0,0.2,6000
70000,4,1,0.53,2.0,0.1,4000
22000,2,0,0.17,2.0,0.05,3000
41000,3,0,0.22,0.0,0.0,0
43000,3,1,0.76,5.0,0.1,13000
26000,2,0,0.23,4.0,0.1,11000
21000,1,0,0.17,4.0,0.05,4000
94000,4,1,0.74,6.0,0.15,8000
76000,3,1,0.85,2.0,0.1,8000
28000,3,0,0.63,4.0,0.1,7000
85000,4,1,0.88,3.0,0.3,5000
79000,4,1,0.67,4.0,0.4,12000
35000,2,0,0.24,2.0,0.05,2000
30000,2,0,0.46,1.0,0.15,6000
93000,4,1,0.85,3.0,0.15,15000
53000,3,1,0.94,5.0,0.1,6000
92000,3,1,0.7,4.0,0.15,5000
19000,2,0,0.26,0.0,0.0,0
39000,3,0,0.45,3.0,0.05,3000
66000,4,0,0.72,4.0,0.15,3000
60000,4,1,0.73,2.0,0.25,10000
16000,1,0,0.29,2.0,0.05,3000
91000,4,1,0.64,4.0,0.25,9000
45000,3,0,0.38,3.0,0.05,10000
83000,3,1,0.67,5.0,0.2,7000
36000,3,0,0.42,3.0,0.15,13000
59000,3,1,0.24,6.0,0.1,9000
80000,3,0,0.04,3.0,0.2,4000
80000,3,1,0.79,4.0,0.45,8000
60000,2,1,0.67,2.0,0.1,11000
33000,3,0,0.3,2.0,0.2,6000
45000,3,0,0.72,3.0,0.1,6000
43000,3,1,0.74,5.0,0.3,10000
69000,3,1,0.62,5.0,0.15,7000
81000,5,0,0.37,7.0,0.1,7000
50000,3,0,0.32,4.0,0.1,9000
73000,3,1,0.87,6.0,0.1,6000
37000,3,0,0.18,4.0,0.1,9000
74000,3,1,0.61,4.0,0.2,10000
82000,3,1,0.9,4.0,0.25,10000
56000,3,1,0.61,5.0,0.25,10000
56000,3,1,0.64,4.0,0.1,9000
61000,4,0,0.38,0.0,0.0,0
38000,3,0,0.48,2.0,0.1,5000
72000,3,1,0.74,5.0,0.2,12000
49000,4,0,0.16,3.0,0.2,6000
25000,3,0,0.25,4.0,0.1,9000
17000,1,0,0.37,0.0,0.0,0
85000,4,1,0.67,6.0,0.15,7000
92000,5,1,0.55,3.0,0.2,11000
59000,3,0,0.31,1.0,0.1,7000
48000,4,0,0.76,4.0,0.25,10000
76000,3,0,0.47,2.0,0.1,3000
64000,4,0,0.07,5.0,0.15,8000
66000,3,1,0.65,5.0,0.15,11000
83000,4,0,0.12,0.0,0.0,0
86000,5,1,0.71,5.0,0.25,7000
96000,5,1,0.81,5.0,0.15,8000
56000,3,0,0.21,4.0,0.1,4000
62000,3,0,0.29,4.0,0.1,9000
90000,3,1,0.87,2.0,0.25,5000
17000,0,0,0.24,0.0,0.0,0
27000,2,0,0.48,3.0,0.1,9000
38000,2,0,0.04,2.0,0.1,6000
43000,3,0,0.18,0.0,0.0,0
77000,4,1,0.58,3.0,0.4,8000
41000,3,0,0.36,2.0,0.05,6000
35000,2,0,0.22,4.0,0.05,3000
78000,4,1,0.73,6.0,0.15,6000
80000,4,1,0.79,5.0,0.25,14000
38000,2,0,0.09,0.0,0.0,0
32000,3,0,0.58,2.0,0.2,6000
92000,4,1,0.59,5.0,0.25,13000
47000,3,0,0.35,4.0,0.1,4000
77000,3,1,0.68,4.0,0.3,8000
88000,5,1,0.68,3.0,0.2,6000
58000,3,0,0.35,2.0,0.1,4000
84000,5,1,0.72,0.0,0.0,0
32000,1,0,0.27,2.0,0.05,11000
24000,1,0,0.36,3.0,0.05,9000
91000,4,1,0.58,2.0,0.15,8000
21000,1,0,0.65,0.0,0.0,0
94000,5,0,0.27,1.0,0.2,8000
31000,2,0,0.33,4.0,0.1,7000
49000,4,0,0.39,5.0,0.15,6000
73000,4,0,0.42,2.0,0.1,7000
91000,4,1,0.63,3.0,0.15,8000
65000,3,0,0.25,1.0,0.1,2000
46000,3,0,0.58,3.0,0.2,3000
73000,3,1,0.3,6.0,0.15,7000
71000,4,0,0.13,6.0,0.2,12000
17000,1,0,0.25,2.0,0.05,3000
42000,2,0,0.18,3.0,0.05,10000
85000,5,1,0.6,5.0,0.75,8000
29000,2,0,0.58,2.0,0.1,4000
40000,3,1,0.81,2.0,0.2,9000
49000,3,0,0.05,2.0,0.1,4000
34000,2,0,0.22,3.0,0.15,9000
96000,4,1,0.43,6.0,0.2,8000
34000,2,0,0.45,3.0,0.05,9000
52000,3,0,0.43,2.0,0.1,3000
47000,3,0,0.07,0.0,0.0,0
41000,2,0,0.47,3.0,0.1,3000
55000,3,0,0.59,5.0,0.1,6000
38000,3,0,0.19,6.0,0.1,6000
63000,3,1,0.65,2.0,0.1,6000
86000,4,1,0.51,6.0,0.15,6000
28000,1,0,0.5,2.0,0.1,5000
49000,2,0,0.23,3.0,0.05,5000
32000,3,0,0.49,3.0,0.1,7000
100000,4,1,0.25,6.0,0.3,6000
31000,3,0,0.02,4.0,0.05,9000
79000,4,1,0.64,5.0,0.15,10000
87000,4,0,0.12,3.0,0.1,5000
86000,4,0,0.1,3.0,0.15,8000
27000,1,0,0.42,2.0,0.05,7000
19000,1,0,0.13,4.0,0.1,15000
72000,3,0,0.08,5.0,0.15,4000
45000,2,0,0.23,0.0,0.0,0
65000,4,1,0.78,4.0,0.2,9000
46000,3,0,0.37,3.0,0.15,13000
82000,4,0,0.3,5.0,0.2,10000
21000,1,0,0.28,4.0,0.05,7000
17000,1,0,0.16,5.0,0.05,5000
47000,2,0,0.31,3.0,0.05,6000
71000,3,0,0.39,0.0,0.0,0
78000,4,1,0.8,3.0,0.1,9000
92000,4,1,0.87,3.0,0.45,5000
31000,2,0,0.88,3.0,0.15,7000
44000,2,0,0.27,1.0,0.15,2000
90000,5,1,0.83,4.0,0.25,9000
93000,4,1,0.77,5.0,0.15,9000
72000,4,0,0.25,2.0,0.25,13000
64000,4,1,0.42,7.0,0.15,8000
24000,1,0,0.3,2.0,0.1,6000
87000,3,1,0.44,4.0,0.1,8000
74000,3,1,0.6,4.0,0.2,5000
89000,5,1,0.54,5.0,0.3,9000
18000,1,0,0.29,1.0,0.05,7000
46000,2,0,0.27,1.0,0.05,6000
71000,4,1,0.47,0.0,0.0,0
80000,5,1,0.68,3.0,0.4,16000
23000,1,0,0.22,0.0,0.0,0
16000,0,0,0.62,0.0,0.0,0
40000,2,0,0.86,3.0,0.1,3000
30000,3,0,0.56,2.0,0.4,11000
87000,4,1,0.63,3.0,0.1,12000
52000,3,0,0.61,5.0,0.2,8000
38000,3,0,0.11,0.0,0.0,0
20000,1,0,0.22,2.0,0.05,2000
55000,3,0,0.2,6.0,0.05,6000
64000,4,1,0.69,3.0,0.25,6000
32000,3,0,0.32,2.0,0.05,5000
33000,2,0,0.49,2.0,0.05,8000
26000,2,0,0.55,5.0,0.1,4000
24000,2,0,0.41,0.0,0.0,0
78000,5,1,0.87,5.0,0.2,7000
81000,4,1,0.68,5.0,0.25,12000
28000,2,0,0.23,3.0,0.1,9000
44000,2,0,0.46,3.0,0.1,4000
71000,4,0,0.36,3.0,0.15,9000
51000,4,0,0.03,2.0,0.1,3000
36000,3,0,0.36,2.0,0.1,4000
74000,4,1,0.5,3.0,0.2,7000
73000,4,1,0.68,3.0,0.2,7000
33000,2,0,0.32,2.0,0.2,8000
61000,4,0,0.16,3.0,0.1,5000
82000,4,1,0.64,2.0,0.2,12000
35000,2,0,0.16,1.0,0.1,4000
63000,4,0,0.24,2.0,0.1,4000
24000,1,0,0.53,2.0,0.05,2000
24000,1,0,0.28,0.0,0.0,0
60000,4,1,0.92,4.0,0.2,8000
88000,4,1,0.51,2.0,0.1,10000
44000,4,0,0.49,1.0,0.2,4000
100000,4,1,0.73,5.0,0.15,5000
24000,1,0,0.31,3.0,0.05,3000
79000,3,1,0.87,2.0,0.35,6000
28000,2,0,0.29,3.0,0.05,6000
19000,1,0,0.38,0.0,0.0,0
58000,3,1,0.93,0.0,0.0,0
68000,4,0,0.17,2.0,0.1,15000
60000,4,1,0.55,5.0,0.25,16000
55000,2,1,0.38,3.0,0.3,13000
97000,5,1,0.54,5.0,0.25,10000
16000,0,0,0.51,3.0,0.05,6000
76000,5,1,0.52,3.0,0.25,11000
40000,2,0,0.36,0.0,0.0,0
61000,4,1,0.58,5.0,0.25,8000
66000,3,1,0.74,0.0,0.0,0
86000,4,1,0.29,6.0,0.15,9000
30000,1,0,0.37,1.0,0.1,7000
40000,3,0,0.29,0.0,0.0,0
81000,4,1,0.86,4.0,0.2,5000
35000,2,1,0.89,3.0,0.15,8000
96000,4,1,0.53,4.0,0.2,8000
72000,4,1,0.72,2.0,0.25,10000
93000,4,1,0.7,4.0,0.3,6000
45000,3,1,0.68,3.0,0.15,4000
84000,3,0,0.21,4.0,0.05,5000
39000,2,0,0.33,2.0,0.1,11000
55000,3,1,0.67,5.0,0.3,12000
68000,3,0,0.06,4.0,0.15,13000
55000,3,0,0.63,3.0,0.1,9000
30000,2,0,0.17,0.0,0.0,0
49000,2,0,0.17,4.0,0.1,7000
25000,1,0,0.47,1.0,0.1,5000
56000,3,0,0.25,4.0,0.1,12000
24000,1,0,0.14,0.0,0.0,0
74000,4,1,0.54,5.0,0.3,16000
92000,4,1,0.68,5.0,0.15,5000
46000,3,0,0.28,5.0,0.15,14000
64000,3,1,0.46,4.0,0.1,10000
26000,2,0,0.38,3.0,0.1,7000
61000,3,1,0.38,6.0,0.15,8000
45000,2,0,0.41,2.0,0.1,3000
44000,4,0,0.31,3.0,0.3,6000
90000,4,1,0.14,4.0,0.15,9000
54000,3,0,0.6,4.0,0.1,8000
96000,5,1,0.8,4.0,0.25,10000
24000,2,0,0.49,1.0,0.05,3000
72000,4,0,0.32,1.0,0.1,3000
37000,2,0,0.38,6.0,0.1,6000
34000,2,0,0.16,0.0,0.0,0
79000,4,0,0.6,0.0,0.0,0
21000,1,0,0.41,3.0,0.05,4000
63000,3,0,0.08,3.0,0.05,6000
38000,3,0,0.26,1.0,0.1,4000
30000,2,0,0.73,2.0,0.1,3000
77000,3,1,0.89,6.0,0.05,17000
39000,3,0,0.28,1.0,0.1,5000
65000,3,0,0.14,6.0,0.05,10000
98000,5,1,0.73,3.0,0.35,5000
67000,4,1,0.63,4.0,0.15,6000
65000,4,1,0.77,4.0,0.15,7000
29000,1,0,0.24,3.0,0.05,3000
26000,2,0,0.27,2.0,0.1,12000
28000,3,0,0.04,4.0,0.15,8000
42000,3,0,0.07,0.0,0.0,0
24000,1,0,0.71,2.0,0.1,9000
67000,4,0,0.32,3.0,0.3,6000
23000,1,0,0.65,4.0,0.05,14000
80000,3,0,0.16,3.0,0.25,10000
53000,3,1,0.91,5.0,0.15,9000
35000,2,0,0.45,2.0,0.1,4000
94000,4,0,0.31,5.0,0.15,6000
83000,3,1,0.56,5.0,0.2,6000
93000,5,1,0.85,6.0,0.3,12000
81000,3,0,0.59,2.0,0.15,6000
50000,3,0,0.26,5.0,0.1,6000
95000,5,1,0.86,5.0,0.35,11000
91000,3,1,0.8,5.0,0.3,14000
63000,3,0,0.48,4.0,0.15,7000
69000,3,0,0.39,3.0,0.1,8000
71000,4,0,0.34,4.0,0.1,7000
49000,2,0,0.08,3.0,0.05,4000
80000,3,0,0.3,2.0,0.2,3000
85000,4,1,0.48,3.0,0.15,8000
18000,1,0,0.42,4.0,0.05,9000
95000,3,1,0.65,6.0,0.15,8000
92000,4,1,0.48,4.0,0.1,5000
51000,4,1,0.9,3.0,0.25,8000
81000,3,1,0.81,3.0,0.2,4000
79000,4,1,0.83,3.0,0.1,5000
98000,5,1,0.85,5.0,0.35,19000
67000,4,0,0.54,2.0,0.15,8000
23000,2,0,0.19,1.0,0.15,3000
93000,4,1,0.58,3.0,0.4,8000
41000,3,1,0.75,6.0,0.25,8000
17000,2,0,0.08,2.0,0.05,8000
81000,3,1,0.23,3.0,0.6,10000
20000,2,0,0.37,0.0,0.0,0
19000,1,0,0.44,0.0,0.0,0
82000,4,0,0.02,4.0,0.1,7000
74000,3,1,0.82,4.0,0.2,9000
59000,3,0,0.33,0.0,0.0,0
75000,3,0,0.35,1.0,0.2,7000
81000,3,1,0.77,5.0,0.25,16000
70000,4,0,0.25,5.0,0.1,11000
61000,3,1,0.72,3.0,0.1,12000
21000,1,0,0.36,5.0,0.05,4000
17000,1,0,0.43,0.0,0.0,0
75000,4,1,0.66,4.0,0.3,6000
65000,3,0,0.14,3.0,0.1,4000
41000,3,1,0.62,6.0,0.15,11000
38000,2,0,0.33,4.0,0.1,8000
20000,2,0,0.62,4.0,0.15,8000
43000,2,0,0.32,0.0,0.0,0
51000,2,1,0.52,4.0,0.1,8000
33000,2,1,0.87,6.0,0.2,7000
71000,4,1,0.52,6.0,0.2,17000
35000,2,0,0.53,3.0,0.1,5000
21000,2,0,0.16,0.0,0.0,0
69000,3,0,0.14,3.0,0.2,3000
27000,1,0,0.19,1.0,0.05,5000
97000,3,1,0.14,6.0,0.05,7000
29000,1,0,0.38,0.0,0.0,0
20000,2,0,0.22,1.0,0.05,2000
25000,1,0,0.35,1.0,0.1,10000
58000,4,1,0.93,5.0,0.2,6000
76000,3,1,0.93,5.0,0.3,16000
92000,4,1,0.44,3.0,0.1,7000
27000,3,0,0.36,4.0,0.15,4000
50000,2,0,0.39,4.0,0.1,10000
45000,2,0,0.16,2.0,0.1,6000
71000,4,1,0.44,5.0,0.25,10000
33000,2,0,0.09,3.0,0.1,3000
41000,3,0,0.16,4.0,0.15,3000
40000,2,0,0.49,2.0,0.15,2000
23000,1,0,0.6,6.0,0.15,5000
66000,3,0,0.32,2.0,0.1,6000
61000,3,0,0.18,3.0,0.05,2000
89000,3,1,0.64,2.0,0.15,6000
46000,2,0,0.4,0.0,0.0,0
89000,4,1,0.66,4.0,0.2,6000
19000,2,0,0.43,3.0,0.15,7000
86000,4,1,0.82,2.0,0.2,4000
96000,4,1,0.53,6.0,0.1,13000
53000,3,1,0.47,3.0,0.15,5000
39000,2,1,0.77,3.0,0.1,13000
72000,4,0,0.36,3.0,0.15,4000
47000,3,0,0.18,4.0,0.1,11000
21000,2,0,0.24,1.0,0.15,3000
15000,1,0,0.08,0.0,0.0,0
43000,3,1,0.92,6.0,0.1,14000
22000,2,0,0.27,3.0,0.15,11000
48000,3,0,0.23,5.0,0.25,17000
93000,4,1,0.6,5.0,0.25,10000
89000,4,1,0.44,4.0,0.1,5000
71000,4,0,0.05,3.0,0.15,7000
43000,2,1,0.85,3.0,0.25,8000
37000,2,0,0.52,1.0,0.1,10000
95000,5,1,0.82,6.0,0.1,8000
17000,2,0,0.16,3.0,0.1,5000
57000,4,0,0.17,6.0,0.1,5000
33000,1,0,0.23,1.0,0.1,5000
69000,3,1,0.61,4.0,0.1,10000
32000,3,0,0.91,0.0,0.0,0
36000,2,0,0.32,0.0,0.0,0
62000,3,0,0.59,4.0,0.15,7000
48000,2,0,0.63,3.0,0.1,3000
64000,3,1,0.67,6.0,0.2,7000
31000,2,0,0.41,0.0,0.0,0
77000,4,1,0.35,6.0,0.15,10000
29000,2,0,0.17,2.0,0.1,7000
69000,4,1,0.59,3.0,0.15,11000
88000,3,1,0.67,4.0,0.1,8000
83000,3,1,0.79,5.0,0.15,14000
81000,5,1,0.68,2.0,0.25,9000
64000,3,1,0.47,3.0,0.15,6000
22000,2,0,0.15,1.0,0.05,10000
85000,4,0,0.29,5.0,0.2,3000
87000,3,1,0.54,3.0,0.1,9000
18000,1,0,0.32,6.0,0.05,5000
40000,2,0,0.25,0.0,0.0,0
41000,3,0,0.51,2.0,0.15,4000
36000,2,0,0.24,1.0,0.1,7000
55000,4,0,0.24,0.0,0.0,0
84000,3,0,0.18,5.0,0.05,7000
94000,5,1,0.45,6.0,0.1,6000
66000,3,0,0.27,4.0,0.15,5000
64000,3,1,0.8,4.0,0.15,9000
15000,0,0,0.07,2.0,0.0,6000
98000,4,1,0.76,6.0,0.2,12000
43000,2,1,0.7,3.0,0.2,9000
30000,2,0,0.53,1.0,0.1,3000
66000,3,0,0.26,5.0,0.15,4000
89000,4,0,0.39,5.0,0.1,11000
59000,3,0,0.27,2.0,0.15,3000
74000,4,1,0.91,5.0,0.25,8000
96000,4,1,0.65,2.0,0.2,4000
99000,5,1,0.9,6.0,0.15,6000
58000,3,0,0.14,3.0,0.1,4000
50000,3,1,0.45,5.0,0.2,5000
98000,5,1,0.69,5.0,0.45,8000
96000,3,1,0.4,5.0,0.1,7000
94000,4,1,0.67,4.0,0.25,5000
18000,0,0,0.6,2.0,0.1,8000
45000,4,0,0.44,0.0,0.0,0
50000,3,1,0.87,4.0,0.2,8000
33000,3,0,0.35,0.0,0.0,0
40000,2,0,0.12,0.0,0.0,0
34000,3,0,0.22,6.0,0.1,4000
66000,4,1,0.87,2.0,0.2,13000
20000,1,0,0.02,0.0,0.0,0
94000,5,1,0.83,4.0,0.2,13000
100000,4,1,0.86,5.0,0.3,7000
39000,2,1,0.93,2.0,0.15,11000
86000,4,1,0.64,5.0,0.1,10000
81000,4,0,0.34,0.0,0.0,0
98000,5,1,0.76,6.0,0.1,10000
82000,4,1,0.68,6.0,0.15,6000
67000,4,1,0.24,5.0,0.15,8000
72000,4,1,0.84,5.0,0.25,18000
52000,4,0,0.13,0.0,0.0,0
78000,4,1,0.49,2.0,0.25,12000
85000,5,1,0.65,4.0,0.7,26000
42000,2,0,0.51,2.0,0.05,3000
59000,2,1,0.69,3.0,0.1,6000
19000,0,0,0.27,2.0,0.05,7000
97000,4,1,0.59,5.0,0.35,10000
74000,4,0,0.61,1.0,0.15,5000
54000,2,0,0.22,0.0,0.0,0
54000,4,0,0.39,0.0,0.0,0
53000,4,0,0.54,3.0,0.1,9000
82000,4,1,0.62,3.0,0.35,15000
21000,2,0,0.23,6.0,0.1,6000
36000,3,0,0.33,3.0,0.15,5000
43000,3,0,0.3,6.0,0.2,5000
96000,3,1,0.73,6.0,0.25,8000
89000,5,0,0.24,3.0,0.1,6000
69000,4,1,0.58,5.0,0.25,8000
47000,3,0,0.52,6.0,0.2,6000
40000,3,1,0.93,5.0,0.2,9000
91000,5,1,0.95,3.0,0.35,7000
40000,3,0,0.4,3.0,0.1,5000
39000,2,0,0.15,5.0,0.1,9000
36000,2,0,0.38,2.0,0.1,4000
45000,3,0,0.29,5.0,0.15,6000
40000,3,0,0.23,3.0,0.1,4000
79000,4,1,0.68,3.0,0.2,13000
89000,5,1,0.35,4.0,0.1,5000
34000,3,0,0.28,0.0,0.0,0
59000,4,1,0.71,4.0,0.35,7000
19000,1,0,0.36,0.0,0.0,0
58000,3,1,0.6,3.0,0.15,8000
32000,2,0,0.07,1.0,0.05,3000
79000,4,1,0.7,6.0,0.3,9000
22000,1,0,0.53,3.0,0.1,12000
58000,3,0,0.21,3.0,0.1,6000
52000,3,0,0.19,2.0,0.1,6000
97000,4,1,0.4,4.0,0.1,8000
